day,os,version,downloads
2016-01-24,osx,3.2.3,297
2016-01-24,osx,2.14.2,1
2016-01-24,win,devel,1
2016-01-24,src,3.2.3,66
2016-01-24,src,3.1.0,49
2016-01-24,src,3.2.1,5
2016-01-24,osx,2.14.1,1
2016-01-24,src,3.1.1,1
2016-01-24,src,3.1.2,4
2016-01-24,win,3.2.3patched,4
2016-01-24,osx,3.0.1,2
2016-01-24,osx,2.15.3,1
2016-01-24,win,3.1.3,3
2016-01-24,src,3.2.0,6
2016-01-24,osx,3.2.1,26
2016-01-24,osx,3.2.2,1
2016-01-24,win,3.1.2,2
2016-01-24,win,3.2.3,1085
2016-01-24,src,3.2.2,3
2016-01-24,osx,2.13.1,1
2016-01-24,src,2.11.1,1
2016-01-24,osx,2.14.0,1
2016-01-24,osx,3.1.0,1
2016-01-24,src,2.1.1,1
2016-01-24,win,3.2.2,1
2016-01-24,win,2.15.3,2
2016-01-24,osx,latest,60
2016-01-25,osx,3.0.3,1
2016-01-25,osx,2.14.1,1
2016-01-25,src,3.1.1,1
2016-01-25,win,2.10.1,2
2016-01-25,src,3.2.3,123
2016-01-25,src,2.8.0,1
2016-01-25,osx,3.2.1,62
2016-01-25,win,3.2.2,7
2016-01-25,osx,2.11.0,1
2016-01-25,win,3.0.0,2
2016-01-25,src,2.5.1,1
2016-01-25,src,2.12.0,2
2016-01-25,win,3.2.1,1
2016-01-25,win,3.1.0,1
2016-01-25,win,2.7.2,2
2016-01-25,win,3.1.1,1
2016-01-25,osx,2.10.1,1
2016-01-25,src,3.2.1,4
2016-01-25,win,devel,1
2016-01-25,win,3.1.3,1
2016-01-25,osx,3.2.3,636
2016-01-25,src,2.15.3,1
2016-01-25,src,3.0.0,1
2016-01-25,src,2.14.0,1
2016-01-25,osx,2.13.0,1
2016-01-25,osx,latest,67
2016-01-25,osx,3.0.1,1
2016-01-25,win,3.2.3patched,2
2016-01-25,src,3.2.2,8
2016-01-25,win,2.15.0,3
2016-01-25,src,3.0.2,1
2016-01-25,win,2.15.2,1
2016-01-25,src,2.15.2,1
2016-01-25,src,3.1.0,48
2016-01-25,win,3.2.3,1891
2016-01-25,src,3.1.3,3
2016-01-25,win,3.2.0,1
2016-01-25,osx,3.0.2,2
2016-01-25,osx,3.2.2,2
2016-01-25,osx,2.11.1,1
2016-01-25,src,3.1.2,6
2016-01-25,osx,2.14.2,1
2016-01-26,src,3.2.0,1
2016-01-26,osx,2.10.0,1
2016-01-26,win,3.1.3,3
2016-01-26,src,2.15.3,3
2016-01-26,src,3.1.1,1
2016-01-26,src,3.2.1,4
2016-01-26,osx,3.2.3,598
2016-01-26,src,2.15.1,1
2016-01-26,osx,2.15.1,1
2016-01-26,src,2.14.0,1
2016-01-26,src,2.13.0,1
2016-01-26,src,3.1.2,4
2016-01-26,src,3.2.3,98
2016-01-26,src,3.0.1,1
2016-01-26,osx,2.11.1,1
2016-01-26,src,3.2.2,12
2016-01-26,osx,2.15.0,1
2016-01-26,osx,3.1.0,1
2016-01-26,win,3.0.1,1
2016-01-26,win,3.2.2,6
2016-01-26,win,3.0.0,1
2016-01-26,src,2.14.1,1
2016-01-26,osx,3.1.2,1
2016-01-26,src,2.12.2,1
2016-01-26,osx,latest,64
2016-01-26,osx,3.1.3,1
2016-01-26,osx,3.2.1,52
2016-01-26,win,3.2.3,2032
2016-01-26,src,latest,1
2016-01-26,src,3.1.0,47
2016-01-26,src,2.12.1,1
2016-01-26,src,2.13.2,1
2016-01-26,src,3.1.3,6
2016-01-27,src,2.13.2,1
2016-01-27,src,3.1.0,48
2016-01-27,win,3.1.3,1
2016-01-27,osx,3.2.2,4
2016-01-27,src,2.8.0,1
2016-01-27,osx,2.12.0,1
2016-01-27,win,2.14.2,1
2016-01-27,win,release.exe,1
2016-01-27,src,3.2.0,4
2016-01-27,osx,3.2.0,1
2016-01-27,osx,2.13.2,2
2016-01-27,win,devel,3
2016-01-27,win,3.1.0,3
2016-01-27,osx,2.15.2,1
2016-01-27,osx,3.1.0,1
2016-01-27,src,3.2.3,111
2016-01-27,src,3.1.2,7
2016-01-27,osx,3.2.1,58
2016-01-27,win,3.2.1,2
2016-01-27,osx,2.15.0,1
2016-01-27,win,3.2.0,1
2016-01-27,win,3.0.0,2
2016-01-27,src,3.2.1,7
2016-01-27,src,2.15.3,1
2016-01-27,src,3.2.2,4
2016-01-27,osx,latest,63
2016-01-27,src,2.7.2,1
2016-01-27,win,2.12.2,1
2016-01-27,win,2.15.3,4
2016-01-27,osx,2.13.0,1
2016-01-27,src,3.0.0,1
2016-01-27,src,latest,1
2016-01-27,win,3.2.3patched,2
2016-01-27,osx,3.0.3,2
2016-01-27,src,3.1.3,3
2016-01-27,src,3.1.1,8
2016-01-27,win,3.0.1,1
2016-01-27,win,3.2.3,2114
2016-01-27,win,3.2.2,3
2016-01-27,win,2.10.1,1
2016-01-27,src,3.0.3,3
2016-01-27,osx,3.2.3,664
2016-01-28,win,3.1.0,8
2016-01-28,src,3.1.2,5
2016-01-28,src,3.2.0,1
2016-01-28,win,2.15.3,4
2016-01-28,src,2.15.3,1
2016-01-28,osx,3.2.3,597
2016-01-28,osx,2.15.2,2
2016-01-28,src,2.9.0,1
2016-01-28,src,3.0.2,1
2016-01-28,win,3.1.2,1
2016-01-28,win,3.2.0,3
2016-01-28,osx,2.12.1,1
2016-01-28,win,devel,1
2016-01-28,src,3.1.0,50
2016-01-28,osx,3.2.2,4
2016-01-28,win,3.2.3,1872
2016-01-28,src,2.15.2,1
2016-01-28,src,3.0.0,2
2016-01-28,src,3.2.3,116
2016-01-28,src,3.2.2,4
2016-01-28,src,3.1.1,7
2016-01-28,osx,3.2.1,44
2016-01-28,win,3.2.2,9
2016-01-28,win,3.1.3,1
2016-01-28,osx,2.12.2,1
2016-01-28,src,3.2.1,2
2016-01-28,win,3.1.1,1
2016-01-28,osx,latest,81
2016-01-28,src,latest,1
2016-01-28,win,3.0.2,1
2016-01-29,src,3.2.3,109
2016-01-29,osx,2.11.0,1
2016-01-29,osx,2.13.2,1
2016-01-29,win,2.15.3,1
2016-01-29,src,3.1.3,2
2016-01-29,osx,3.2.1,43
2016-01-29,win,3.1.3,1
2016-01-29,osx,3.2.2,2
2016-01-29,osx,3.2.3,453
2016-01-29,win,3.0.3,1
2016-01-29,src,3.2.0,5
2016-01-29,osx,3.0.1,2
2016-01-29,win,3.2.3,1796
2016-01-29,src,3.1.0,47
2016-01-29,src,3.0.3,2
2016-01-29,src,2.15.3,6
2016-01-29,osx,3.0.0,1
2016-01-29,src,3.1.2,2
2016-01-29,osx,3.1.0,1
2016-01-29,osx,3.0.3,1
2016-01-29,osx,3.2.0,1
2016-01-29,src,3.2.2,12
2016-01-29,osx,2.12.1,1
2016-01-29,osx,latest,53
2016-01-29,src,3.1.1,1
2016-01-30,osx,2.15.3,1
2016-01-30,win,2.11.1,1
2016-01-30,src,3.0.2,1
2016-01-30,osx,3.2.2,1
2016-01-30,src,2.2.1,1
2016-01-30,osx,3.1.3,2
2016-01-30,win,3.0.3,1
2016-01-30,src,3.1.2,5
2016-01-30,osx,2.13.2,1
2016-01-30,src,3.2.2,3
2016-01-30,osx,3.1.0,1
2016-01-30,win,3.2.3,1004
2016-01-30,osx,latest,51
2016-01-30,win,3.0.2,1
2016-01-30,src,3.1.0,47
2016-01-30,win,3.2.1,1
2016-01-30,win,3.1.2,1
2016-01-30,osx,2.15.2,1
2016-01-30,src,3.2.3,59
2016-01-30,osx,2.12.2,1
2016-01-30,osx,2.14.2,1
2016-01-30,osx,3.2.1,24
2016-01-30,osx,2.15.0,1
2016-01-30,osx,2.15.1,1
2016-01-30,osx,3.2.3,251
2016-01-30,osx,3.1.1,2
2016-01-30,osx,3.0.3,1
2016-01-31,win,release.exe,1
2016-01-31,osx,latest,50
2016-01-31,src,3.1.0,49
2016-01-31,osx,3.2.3,245
2016-01-31,osx,3.1.2,1
2016-01-31,win,3.1.0,1
2016-01-31,win,3.2.2,2
2016-01-31,osx,2.13.1,1
2016-01-31,osx,3.2.1,22
2016-01-31,win,3.2.3,1036
2016-01-31,src,3.1.1,2
2016-01-31,win,2.13.0,1
2016-01-31,osx,3.2.2,1
2016-01-31,src,3.2.2,5
2016-01-31,osx,2.10.1,1
2016-01-31,osx,2.15.2,1
2016-01-31,src,3.0.2,1
2016-01-31,src,3.2.3,52
2016-01-31,osx,2.11.0,1
2016-01-31,src,latest,1
2016-01-31,osx,3.0.1,1
2016-01-31,osx,3.0.2,1
2016-01-31,osx,3.1.0,1
2016-01-31,osx,2.10.0,1
2016-02-01,osx,3.2.1,42
2016-02-01,src,3.0.2,1
2016-02-01,win,3.1.1,1
2016-02-01,src,3.2.3,99
2016-02-01,osx,3.1.1,1
2016-02-01,win,3.2.3,2174
2016-02-01,win,devel,1
2016-02-01,src,2.14.2,2
2016-02-01,osx,2.11.1,1
2016-02-01,src,3.1.3,7
2016-02-01,osx,3.2.3,515
2016-02-01,src,3.2.0,1
2016-02-01,osx,3.1.3,1
2016-02-01,osx,3.1.0,1
2016-02-01,src,3.1.1,2
2016-02-01,osx,3.0.3,1
2016-02-01,win,3.2.2,5
2016-02-01,src,3.1.2,5
2016-02-01,osx,2.13.1,1
2016-02-01,osx,3.0.1,2
2016-02-01,src,3.2.2,3
2016-02-01,osx,latest,63
2016-02-01,win,3.2.1,3
2016-02-01,src,2.14.0,1
2016-02-01,osx,2.14.1,2
2016-02-01,src,3.2.1,5
2016-02-01,src,latest,5
2016-02-01,win,2.15.3,1
2016-02-01,src,3.0.1,1
2016-02-01,osx,3.0.0,1
2016-02-01,osx,2.14.0,1
2016-02-01,win,3.1.2,1
2016-02-01,src,3.1.0,48
2016-02-01,win,2.4.1,1
2016-02-01,win,3.2.3patched,3
2016-02-01,osx,2.13.2,1
2016-02-02,osx,3.0.3,1
2016-02-02,win,3.2.3,2027
2016-02-02,src,2.15.3,2
2016-02-02,win,3.2.2,14
2016-02-02,src,3.1.2,5
2016-02-02,src,3.1.3,5
2016-02-02,src,2.10.1,1
2016-02-02,osx,3.0.2,1
2016-02-02,win,2.15.3,1
2016-02-02,osx,3.2.1,38
2016-02-02,src,3.0.3,1
2016-02-02,win,3.1.1,1
2016-02-02,osx,2.14.0,1
2016-02-02,osx,3.1.2,1
2016-02-02,win,3.1.0,1
2016-02-02,osx,2.15.2,1
2016-02-02,osx,2.12.0,1
2016-02-02,src,3.2.3,109
2016-02-02,src,2.6.0,1
2016-02-02,win,3.0.0,1
2016-02-02,src,latest,1
2016-02-02,osx,3.2.3,529
2016-02-02,osx,latest,84
2016-02-02,src,2.15.0,1
2016-02-02,src,3.2.1,13
2016-02-02,osx,3.2.2,3
2016-02-02,src,3.2.2,6
2016-02-02,osx,3.1.3,1
2016-02-02,osx,2.10.1,1
2016-02-02,osx,3.1.0,1
2016-02-02,osx,2.13.2,1
2016-02-02,src,3.1.0,47
2016-02-02,win,3.2.1,1
2016-02-04,osx,3.0.3,2
2016-02-04,src,2.0.0,1
2016-02-04,src,3.1.2,4
2016-02-04,osx,2.11.0,2
2016-02-04,win,3.2.3,1983
2016-02-04,win,3.2.2,2
2016-02-04,osx,latest,64
2016-02-04,src,3.2.1,1
2016-02-04,src,latest,4
2016-02-04,src,2.15.3,1
2016-02-04,osx,3.2.2,2
2016-02-04,win,2.14.2,1
2016-02-04,osx,2.12.0,1
2016-02-04,src,3.2.2,2
2016-02-04,src,2.8.0,1
2016-02-04,src,3.1.1,12
2016-02-04,src,3.1.0,48
2016-02-04,osx,3.2.3,517
2016-02-04,win,devel,4
2016-02-04,win,3.0.2,1
2016-02-04,src,3.1.3,1
2016-02-04,src,3.0.2,1
2016-02-04,osx,3.2.1,58
2016-02-04,osx,3.0.2,2
2016-02-04,win,2.15.3,1
2016-02-04,win,3.2.0,1
2016-02-04,src,3.2.3,107
2016-02-05,osx,2.11.0,1
2016-02-05,win,3.1.2,1
2016-02-05,src,2.15.3,2
2016-02-05,src,3.2.0,1
2016-02-05,osx,3.1.2,1
2016-02-05,win,devel,6
2016-02-05,win,2.15.2,1
2016-02-05,src,3.2.2,6
2016-02-05,src,latest,1
2016-02-05,osx,3.2.1,37
2016-02-05,src,3.0.2,2
2016-02-05,win,3.0.1,1
2016-02-05,win,2.15.3,1
2016-02-05,win,3.1.3,2
2016-02-05,win,3.2.3,1724
2016-02-05,src,3.1.0,49
2016-02-05,src,3.0.1,1
2016-02-05,src,2.1.0,1
2016-02-05,src,3.1.2,8
2016-02-05,src,3.0.0,1
2016-02-05,win,3.2.1,1
2016-02-05,win,3.1.1,3
2016-02-05,src,3.1.1,6
2016-02-05,src,2.1.1,1
2016-02-05,src,2.15.2,1
2016-02-05,win,3.0.3,1
2016-02-05,win,3.0.0,1
2016-02-05,osx,2.10.0,1
2016-02-05,osx,3.2.3,388
2016-02-05,osx,2.15.3,1
2016-02-05,src,3.1.3,1
2016-02-05,win,3.2.2,1
2016-02-05,src,3.0.3,1
2016-02-05,win,3.1.0,2
2016-02-05,src,3.2.3,103
2016-02-05,src,3.2.1,6
2016-02-05,osx,latest,17
2016-02-05,win,3.0.2,2
2016-02-05,NA,3.1.2,1
2016-02-06,win,3.1.0,1
2016-02-06,win,3.2.3patched,1
2016-02-06,src,3.0.2,1
2016-02-06,win,3.2.0,1
2016-02-06,osx,latest,5
2016-02-06,win,3.2.3,1016
2016-02-06,src,3.1.2,3
2016-02-06,osx,3.0.1,1
2016-02-06,src,3.1.3,1
2016-02-06,src,2.7.1,1
2016-02-06,win,3.0.3,1
2016-02-06,osx,3.1.3,2
2016-02-06,win,3.0.2,1
2016-02-06,osx,3.0.3,1
2016-02-06,win,3.2.2,1
2016-02-06,src,3.2.1,15
2016-02-06,osx,3.1.1,2
2016-02-06,src,2.15.0,1
2016-02-06,src,2.13.0,1
2016-02-06,src,3.2.3,74
2016-02-06,osx,3.2.2,2
2016-02-06,src,3.1.0,48
2016-02-06,osx,3.2.0,1
2016-02-06,win,devel,2
2016-02-06,src,3.2.0,2
2016-02-06,osx,3.2.3,275
2016-02-06,osx,3.2.1,22
2016-02-07,src,3.2.3,66
2016-02-07,src,2.13.1,1
2016-02-07,osx,latest,2
2016-02-07,win,2.15.3,1
2016-02-07,osx,2.13.2,1
2016-02-07,osx,3.2.3,285
2016-02-07,osx,3.2.0,1
2016-02-07,osx,3.2.2,1
2016-02-07,win,3.2.0,1
2016-02-07,osx,3.0.3,1
2016-02-07,osx,3.1.3,2
2016-02-07,osx,3.2.1,17
2016-02-07,win,3.2.3patched,1
2016-02-07,src,3.1.2,5
2016-02-07,win,devel,2
2016-02-07,src,3.1.1,1
2016-02-07,win,3.2.3,1035
2016-02-07,src,3.1.0,48
2016-02-07,win,3.0.3,2
2016-02-07,win,3.2.2,1
2016-02-07,src,3.2.2,1
2016-02-08,osx,3.2.3,469
2016-02-08,win,3.0.2,1
2016-02-08,src,3.0.2,1
2016-02-08,src,3.2.0,3
2016-02-08,win,3.2.3,1769
2016-02-08,osx,3.1.2,1
2016-02-08,win,release.exe,1
2016-02-08,win,2.9.1,1
2016-02-08,src,2.15.3,3
2016-02-08,src,3.2.1,2
2016-02-08,osx,latest,16
2016-02-08,win,3.1.3,1
2016-02-08,src,3.1.2,7
2016-02-08,src,3.1.0,48
2016-02-08,win,3.1.1,1
2016-02-08,osx,3.2.2,1
2016-02-08,win,3.1.0,1
2016-02-08,osx,3.2.0,2
2016-02-08,src,3.2.3,95
2016-02-08,osx,3.2.1,42
2016-02-08,win,2.15.3,2
2016-02-08,win,devel,2
2016-02-08,src,3.1.1,1
2016-02-08,src,3.2.2,1
2016-02-08,src,3.1.3,1
2016-02-08,win,3.2.2,2
2016-02-09,src,latest,1
2016-02-09,src,2.9.1,1
2016-02-09,src,3.2.3,107
2016-02-09,src,3.1.0,48
2016-02-09,src,2.7.2,1
2016-02-09,osx,3.1.0,2
2016-02-09,osx,2.13.0,1
2016-02-09,win,3.2.3patched,3
2016-02-09,src,2.15.0,1
2016-02-09,src,3.0.2,1
2016-02-09,src,3.2.2,4
2016-02-09,osx,3.1.3,2
2016-02-09,osx,2.14.1,1
2016-02-09,src,3.0.3,3
2016-02-09,osx,2.13.2,1
2016-02-09,src,2.6.0,1
2016-02-09,win,devel,2
2016-02-09,osx,2.15.1,4
2016-02-09,win,2.15.3,1
2016-02-09,win,3.1.2,3
2016-02-09,src,2.10.1,1
2016-02-09,src,2.15.2,1
2016-02-09,win,3.2.2,3
2016-02-09,osx,3.2.1,39
2016-02-09,win,3.2.0,1
2016-02-09,osx,latest,35
2016-02-09,osx,2.11.0,2
2016-02-09,osx,2.15.2,2
2016-02-09,src,3.1.2,12
2016-02-09,win,3.1.3,1
2016-02-09,osx,2.15.3,1
2016-02-09,src,3.1.1,5
2016-02-09,osx,2.15.0,1
2016-02-09,src,3.2.1,2
2016-02-09,osx,3.2.3,496
2016-02-09,osx,3.2.2,2
2016-02-09,src,2.15.3,1
2016-02-09,win,3.2.3,1922
2016-02-09,src,3.2.0,1
2016-02-09,osx,2.14.0,1
2016-02-10,src,3.1.0,48
2016-02-10,src,3.2.1,3
2016-02-10,src,3.1.3,2
2016-02-10,win,2.15.3,1
2016-02-10,osx,2.15.3,2
2016-02-10,src,2.11.0,2
2016-02-10,src,3.0.2,1
2016-02-10,osx,3.0.0,1
2016-02-10,osx,2.14.1,1
2016-02-10,win,2.15.2,1
2016-02-10,win,3.2.3,1900
2016-02-10,osx,3.0.3,1
2016-02-10,win,2.8.1,2
2016-02-10,osx,2.11.1,1
2016-02-10,osx,2.12.2,1
2016-02-10,osx,2.12.1,1
2016-02-10,src,3.2.0,2
2016-02-10,win,devel,4
2016-02-10,src,3.1.1,4
2016-02-10,win,2.14.0,2
2016-02-10,src,3.1.2,4
2016-02-10,osx,3.2.0,2
2016-02-10,osx,3.0.1,1
2016-02-10,osx,3.1.3,1
2016-02-10,win,2.14.2,1
2016-02-10,win,3.1.2,1
2016-02-10,osx,3.0.2,2
2016-02-10,src,3.2.2,6
2016-02-10,osx,3.2.3,416
2016-02-10,osx,latest,47
2016-02-10,src,2.7.1,1
2016-02-10,src,3.2.3,123
2016-02-10,win,3.2.3patched,4
2016-02-10,osx,3.2.2,3
2016-02-10,src,2.14.0,1
2016-02-10,osx,2.15.0,1
2016-02-10,osx,3.2.1,36
2016-02-11,osx,3.0.3,2
2016-02-11,win,3.2.1,1
2016-02-11,src,3.0.3,3
2016-02-11,osx,3.1.0,1
2016-02-11,osx,3.2.1,52
2016-02-11,win,3.1.0,1
2016-02-11,src,2.11.0,1
2016-02-11,win,2.12.1,1
2016-02-11,osx,2.10.1,1
2016-02-11,src,3.1.0,50
2016-02-11,src,3.0.0,2
2016-02-11,win,3.2.3patched,2
2016-02-11,win,3.2.0,2
2016-02-11,src,3.2.2,7
2016-02-11,win,3.1.1,1
2016-02-11,osx,3.1.1,1
2016-02-11,osx,2.13.0,1
2016-02-11,win,2.12.0,1
2016-02-11,osx,2.11.0,1
2016-02-11,osx,2.12.2,1
2016-02-11,src,3.1.1,3
2016-02-11,win,3.1.3,5
2016-02-11,osx,2.15.2,1
2016-02-11,src,3.2.1,2
2016-02-11,osx,3.0.0,1
2016-02-11,win,3.2.3,1804
2016-02-11,src,3.1.2,3
2016-02-11,src,latest,1
2016-02-11,src,3.2.0,2
2016-02-11,osx,3.1.2,1
2016-02-11,src,2.15.2,1
2016-02-11,win,2.15.3,3
2016-02-11,osx,2.14.2,2
2016-02-11,src,2.15.0,1
2016-02-11,osx,3.1.3,1
2016-02-11,osx,3.2.2,1
2016-02-11,osx,latest,137
2016-02-11,osx,3.2.3,440
2016-02-11,win,3.0.1,1
2016-02-11,osx,2.14.0,1
2016-02-11,src,2.11.1,2
2016-02-11,osx,2.11.1,1
2016-02-11,osx,2.10.0,1
2016-02-11,src,2.15.3,2
2016-02-11,src,3.2.3,125
2016-02-11,win,3.1.2,1
2016-02-11,osx,2.15.1,1
2016-02-12,osx,3.2.2,3
2016-02-12,src,3.0.3,1
2016-02-12,osx,2.11.1,1
2016-02-12,src,3.2.2,10
2016-02-12,osx,3.2.0,1
2016-02-12,osx,2.15.2,1
2016-02-12,osx,2.13.0,1
2016-02-12,win,3.1.3,1
2016-02-12,win,3.0.1,1
2016-02-12,osx,2.10.0,2
2016-02-12,osx,3.2.3,368
2016-02-12,osx,2.12.0,1
2016-02-12,src,2.12.2,1
2016-02-12,win,2.15.3,1
2016-02-12,osx,3.2.1,21
2016-02-12,osx,2.14.0,2
2016-02-12,src,3.1.3,1
2016-02-12,win,3.0.3,1
2016-02-12,src,2.10.0,1
2016-02-12,osx,3.1.1,4
2016-02-12,win,3.2.2,3
2016-02-12,win,3.1.2,1
2016-02-12,src,2.2.0,1
2016-02-12,osx,3.0.3,1
2016-02-12,osx,3.1.2,2
2016-02-12,src,3.2.3,117
2016-02-12,src,2.5.1,1
2016-02-12,osx,3.0.2,2
2016-02-12,src,3.1.1,1
2016-02-12,osx,3.0.1,1
2016-02-12,win,3.1.1,1
2016-02-12,win,3.2.0,1
2016-02-12,src,latest,1
2016-02-12,osx,2.15.1,2
2016-02-12,osx,3.1.3,3
2016-02-12,src,3.1.2,2
2016-02-12,win,3.2.1,1
2016-02-12,osx,2.15.0,1
2016-02-12,osx,2.11.0,2
2016-02-12,osx,2.12.2,2
2016-02-12,osx,3.0.0,1
2016-02-12,win,3.2.3,1582
2016-02-12,src,3.1.0,48
2016-02-12,src,3.2.0,3
2016-02-12,osx,2.13.2,1
2016-02-12,win,3.0.0,1
2016-02-12,osx,2.10.1,1
2016-02-12,osx,2.15.3,2
2016-02-12,osx,2.12.1,1
2016-02-12,win,3.0.2,1
2016-02-12,src,2.6.2,1
2016-02-12,osx,2.14.1,1
2016-02-12,src,2.15.3,1
2016-02-12,win,3.2.3patched,5
2016-02-12,win,3.1.0,1
2016-02-12,osx,3.1.0,3
2016-02-12,osx,2.13.1,1
2016-02-12,osx,2.14.2,2
2016-02-12,osx,latest,54
2016-02-13,osx,3.1.0,1
2016-02-13,win,3.2.2,1
2016-02-13,win,3.2.1,1
2016-02-13,osx,latest,16
2016-02-13,win,3.2.3,884
2016-02-13,src,2.11.1,1
2016-02-13,src,3.1.1,3
2016-02-13,src,3.2.2,4
2016-02-13,src,3.2.0,3
2016-02-13,win,2.12.0,1
2016-02-13,win,2.7.2,1
2016-02-13,win,devel,3
2016-02-13,src,3.1.3,1
2016-02-13,osx,3.2.1,17
2016-02-13,src,2.8.0,1
2016-02-13,win,2.15.3,1
2016-02-13,src,3.1.0,48
2016-02-13,osx,2.12.0,1
2016-02-13,osx,3.2.3,218
2016-02-13,win,3.1.0,3
2016-02-13,win,2.15.2,1
2016-02-13,src,3.2.3,47
2016-02-14,NA,3.2.3,1
2016-02-14,src,2.15.3,1
2016-02-14,osx,3.1.3,1
2016-02-14,osx,3.0.2,2
2016-02-14,src,3.2.0,2
2016-02-14,osx,3.2.2,1
2016-02-14,src,3.1.1,1
2016-02-14,win,3.2.3,971
2016-02-14,osx,3.0.3,1
2016-02-14,osx,2.13.1,1
2016-02-14,src,3.2.3,57
2016-02-14,win,3.0.3,1
2016-02-14,win,3.2.3patched,6
2016-02-14,win,devel,11
2016-02-14,osx,3.2.1,23
2016-02-14,osx,2.12.0,1
2016-02-14,osx,latest,35
2016-02-14,osx,2.15.1,2
2016-02-14,src,3.1.3,3
2016-02-14,src,3.1.0,48
2016-02-14,osx,3.2.3,242
2016-02-14,src,2.7.0,1
2016-02-14,win,3.1.3,7
2016-02-14,osx,2.14.1,1
2016-02-14,osx,2.10.1,1
2016-02-15,src,3.1.3,2
2016-02-15,win,3.1.2,2
2016-02-15,src,3.2.3,97
2016-02-15,osx,2.14.2,1
2016-02-15,osx,2.15.3,1
2016-02-15,win,3.1.3,9
2016-02-15,win,3.0.3,7
2016-02-15,win,2.10.1,2
2016-02-15,osx,3.2.3,371
2016-02-15,osx,2.11.1,1
2016-02-15,NA,3.2.3,1
2016-02-15,win,release.exe,1
2016-02-15,src,3.2.1,7
2016-02-15,win,3.2.3patched,12
2016-02-15,src,3.2.0,5
2016-02-15,osx,3.1.3,1
2016-02-15,win,3.2.2,2
2016-02-15,src,3.2.2,5
2016-02-15,win,3.2.3,1833
2016-02-15,src,3.0.2,2
2016-02-15,osx,3.0.1,2
2016-02-15,win,2.15.3,1
2016-02-15,osx,3.0.3,1
2016-02-15,src,3.1.1,1
2016-02-15,osx,3.2.1,35
2016-02-15,osx,latest,29
2016-02-15,src,3.0.3,1
2016-02-15,src,3.1.2,4
2016-02-15,osx,3.0.0,1
2016-02-15,src,3.1.0,49
2016-02-15,osx,3.2.0,1
2016-02-15,win,devel,175
2016-02-16,win,2.9.2,1
2016-02-16,osx,2.13.2,1
2016-02-16,win,2.15.3,2
2016-02-16,osx,3.0.1,1
2016-02-16,win,3.1.0,1
2016-02-16,src,3.2.3,143
2016-02-16,osx,latest,56
2016-02-16,src,2.6.1,2
2016-02-16,src,3.2.0,7
2016-02-16,src,3.1.1,3
2016-02-16,src,3.1.3,3
2016-02-16,win,3.2.3,1996
2016-02-16,osx,3.2.1,28
2016-02-16,src,3.0.3,1
2016-02-16,win,3.2.0,1
2016-02-16,src,3.1.0,51
2016-02-16,win,3.1.2,1
2016-02-16,win,devel,182
2016-02-16,osx,2.10.1,1
2016-02-16,osx,3.2.3,424
2016-02-16,win,3.2.2,2
2016-02-16,win,release.exe,1
2016-02-16,win,3.0.3,4
2016-02-16,osx,2.10.0,1
2016-02-16,src,3.1.2,14
2016-02-16,win,3.1.3,6
2016-02-16,win,3.2.3patched,9
2016-02-16,osx,3.1.3,1
2016-02-16,src,2.9.0,1
2016-02-16,osx,3.2.2,1
2016-02-16,src,2.5.0,1
2016-02-17,osx,2.12.0,1
2016-02-17,osx,latest,29
2016-02-17,win,2.15.3,1
2016-02-17,src,latest,1
2016-02-17,src,3.2.3,110
2016-02-17,osx,2.10.0,1
2016-02-17,src,2.6.2,1
2016-02-17,win,3.1.3,2
2016-02-17,win,3.2.2,2
2016-02-17,src,3.1.1,1
2016-02-17,osx,3.0.3,2
2016-02-17,osx,2.14.0,1
2016-02-17,osx,2.14.2,1
2016-02-17,src,3.0.3,6
2016-02-17,osx,3.1.1,2
2016-02-17,osx,2.15.0,1
2016-02-17,osx,3.1.0,2
2016-02-17,src,3.2.0,4
2016-02-17,osx,3.0.1,1
2016-02-17,src,2.4.1,1
2016-02-17,src,2.15.2,1
2016-02-17,src,3.0.0,1
2016-02-17,src,3.2.2,3
2016-02-17,osx,3.0.0,1
2016-02-17,osx,3.2.3,420
2016-02-17,osx,3.1.3,3
2016-02-17,src,3.1.0,49
2016-02-17,osx,2.15.3,1
2016-02-17,osx,2.11.0,2
2016-02-17,osx,2.13.0,1
2016-02-17,win,3.2.1,1
2016-02-17,src,3.0.2,1
2016-02-17,osx,2.10.1,2
2016-02-17,osx,2.12.2,1
2016-02-17,osx,3.2.2,2
2016-02-17,win,3.1.0,2
2016-02-17,osx,3.2.0,1
2016-02-17,src,3.0.1,1
2016-02-17,osx,2.13.2,1
2016-02-17,win,release.exe,1
2016-02-17,src,3.1.3,5
2016-02-17,osx,2.13.1,2
2016-02-17,win,devel,107
2016-02-17,win,3.2.3,2052
2016-02-17,src,3.1.2,6
2016-02-17,osx,3.1.2,2
2016-02-17,win,3.2.3patched,6
2016-02-17,src,2.0.1,1
2016-02-17,osx,2.12.1,1
2016-02-17,osx,2.15.1,2
2016-02-17,osx,2.14.1,2
2016-02-17,win,2.12.2,1
2016-02-17,osx,3.0.2,1
2016-02-17,osx,3.2.1,35
2016-02-17,osx,2.11.1,1
2016-02-17,win,3.0.3,1
2016-02-17,osx,2.15.2,1
2016-02-18,win,3.1.1,1
2016-02-18,win,3.0.0,2
