day,os,version,downloads
2015-03-22,win,3.1.1,2
2015-03-22,src,3.1.3,60
2015-03-22,win,2.2.0,1
2015-03-22,win,2.10.1,1
2015-03-22,src,3.1.2,29
2015-03-22,win,2.5.1,1
2015-03-22,win,2.6.0,1
2015-03-22,win,2.3.0,1
2015-03-22,win,2.6.2,1
2015-03-22,osx,3.1.2,1
2015-03-22,osx,2.11.0,1
2015-03-22,win,2.11.0,2
2015-03-22,win,3.1.2,1
2015-03-22,win,3.0.1,1
2015-03-22,win,2.12.0,1
2015-03-22,win,2.9.1,1
2015-03-22,win,2.10.0,1
2015-03-22,win,2.15.2,1
2015-03-22,win,2.7.2,1
2015-03-22,win,3.1.3rc,1
2015-03-22,win,2.15.3,1
2015-03-22,win,2.15.1,1
2015-03-22,win,2.14.1,1
2015-03-22,win,3.1.3patched,3
2015-03-22,win,2.8.0,1
2015-03-22,win,2.12.1,1
2015-03-22,win,2.7.1,1
2015-03-22,win,2.7.0,1
2015-03-22,win,2.14.0,1
2015-03-22,win,2.11.1,3
2015-03-22,win,2.15.0,1
2015-03-22,win,2.5.0,1
2015-03-22,win,2.3.1,1
2015-03-22,win,3.0.2,1
2015-03-22,win,3.1.3,1275
2015-03-22,win,2.2.1pat,1
2015-03-22,win,2.4.1,1
2015-03-22,win,2.13.2,1
2015-03-23,win,3.0.0,1
2015-03-23,win,2.15.3,2
2015-03-23,osx,2.15.3,1
2015-03-23,win,3.1.0,1
2015-03-23,src,latest,1
2015-03-23,win,3.1.2,2
2015-03-23,win,devel,1
2015-03-23,src,3.1.3,80
2015-03-23,src,2.15.2,1
2015-03-23,osx,3.0.2,2
2015-03-23,osx,3.0.0,1
2015-03-23,win,3.1.3patched,2
2015-03-23,win,release.exe,1
2015-03-23,src,3.1.1,6
2015-03-23,osx,2.12.2,1
2015-03-23,src,3.1.2,34
2015-03-23,osx,2.11.0,4
2015-03-23,src,3.1.0,63
2015-03-23,src,2.12.2,1
2015-03-23,osx,3.1.3,344
2015-03-23,win,3.0.1,2
2015-03-23,src,3.0.2,1
2015-03-23,win,2.9.0,1
2015-03-23,win,3.1.1,3
2015-03-23,osx,2.11.1,4
2015-03-23,osx,2.12.0,1
2015-03-23,win,3.1.3,1965
2015-03-23,osx,2.15.0,2
2015-03-23,win,3.2.0alpha,21
2015-03-23,osx,latest,3
2015-03-24,src,3.0.0,1
2015-03-24,win,devel,2
2015-03-24,win,3.0.3,1
2015-03-24,osx,3.1.1,1
2015-03-24,osx,latest,4
2015-03-24,src,3.1.3,85
2015-03-24,osx,3.0.1,1
2015-03-24,win,3.1.3,2018
2015-03-24,win,2.10.1,1
2015-03-24,win,2.15.3,2
2015-03-24,osx,3.0.3,2
2015-03-24,win,3.2.0alpha,20
2015-03-24,win,3.1.1,2
2015-03-24,osx,3.1.3,275
2015-03-24,win,2.14.2,1
2015-03-24,src,2.13.1,1
2015-03-24,src,3.1.1,6
2015-03-24,win,3.0.2,3
2015-03-24,src,3.1.0,75
2015-03-24,src,3.0.3,5
2015-03-24,osx,2.13.1,1
2015-03-24,osx,2.10.0,1
2015-03-24,osx,3.1.0,1
2015-03-24,win,3.1.3patched,5
2015-03-24,src,2.15.3,2
2015-03-24,src,3.1.2,50
2015-03-24,src,2.15.0,1
2015-03-24,win,3.1.2,4
2015-03-25,osx,2.12.0,2
2015-03-25,osx,2.10.0,2
2015-03-25,win,2.7.1,1
2015-03-25,osx,3.0.3,1
2015-03-25,osx,2.14.1,2
2015-03-25,osx,3.1.3,309
2015-03-25,osx,3.1.2,4
2015-03-25,osx,2.12.2,2
2015-03-25,osx,2.10.1,3
2015-03-25,osx,2.15.2,2
2015-03-25,win,3.2.0alpha,16
2015-03-25,osx,2.11.0,3
2015-03-25,osx,2.11.1,3
2015-03-25,src,3.1.1,2
2015-03-25,osx,2.13.1,2
2015-03-25,osx,2.12.1,2
2015-03-25,osx,3.0.0,1
2015-03-25,osx,2.15.3,2
2015-03-25,src,3.1.3,79
2015-03-25,win,3.1.0,4
2015-03-25,win,devel,1
2015-03-25,src,2.9.2,1
2015-03-25,osx,3.0.1,1
2015-03-25,win,3.1.3,1895
2015-03-25,win,2.15.0,1
2015-03-25,osx,2.13.2,2
2015-03-25,osx,2.15.1,5
2015-03-25,osx,2.14.2,2
2015-03-25,osx,2.13.0,2
2015-03-25,src,3.0.2,2
2015-03-25,src,3.0.1,4
2015-03-25,src,3.1.2,90
2015-03-25,win,3.1.1,4
2015-03-25,osx,2.15.0,2
2015-03-25,osx,3.0.2,2
2015-03-25,src,latest,4
2015-03-25,win,release.exe,2
2015-03-25,src,3.1.0,69
2015-03-25,src,2.15.2,1
2015-03-25,osx,3.1.1,2
2015-03-25,win,3.0.1,117
2015-03-25,osx,2.14.0,4
2015-03-25,win,3.1.3patched,1
2015-03-25,osx,3.1.0,2
2015-03-25,win,2.15.2,1
2015-03-25,src,3.0.3,1
2015-03-25,win,3.1.2,4
2015-03-25,osx,latest,6
2015-03-26,src,3.1.0,66
2015-03-26,win,3.0.1,1
2015-03-26,osx,latest,5
2015-03-26,src,3.0.2,3
2015-03-26,win,3.1.3patched,1
2015-03-26,src,3.1.1,5
2015-03-26,win,3.2.0alpha,14
2015-03-26,osx,3.1.2,1
2015-03-26,src,2.12.0,1
2015-03-26,src,3.1.2,109
2015-03-26,src,2.7.1,1
2015-03-26,osx,3.1.3,246
2015-03-26,src,3.1.3,72
2015-03-26,win,3.1.3,1743
2015-03-26,osx,3.0.3,1
2015-03-26,win,2.15.2,2
2015-03-26,src,3.0.3,2
2015-03-26,win,3.1.2,1
2015-03-26,osx,2.13.1,1
2015-03-26,osx,3.1.0,1
2015-03-27,osx,latest,5
2015-03-27,src,3.1.2,92
2015-03-27,src,2.3.1,1
2015-03-27,osx,3.0.3,1
2015-03-27,win,3.0.3,1
2015-03-27,src,2.15.2,3
2015-03-27,src,3.1.0,63
2015-03-27,src,2.8.1,1
2015-03-27,win,3.1.3,1658
2015-03-27,win,2.8.1,1
2015-03-27,win,3.0.1,1
2015-03-27,win,3.0.0,1
2015-03-27,src,latest,1
2015-03-27,win,2.15.2,5
2015-03-27,win,3.1.2,3
2015-03-27,win,2.15.3,2
2015-03-27,win,3.1.3patched,1
2015-03-27,win,devel,1
2015-03-27,src,3.1.1,10
2015-03-27,src,3.0.3,2
2015-03-27,win,3.2.0alpha,13
2015-03-27,osx,2.10.0,1
2015-03-27,osx,3.1.2,2
2015-03-27,src,2.8.0,1
2015-03-27,src,3.1.3,64
2015-03-27,osx,3.1.3,250
2015-03-28,src,3.1.0,67
2015-03-28,src,3.1.3,42
2015-03-28,osx,3.0.1,1
2015-03-28,osx,2.11.0,2
2015-03-28,win,2.15.2,3
2015-03-28,src,3.0.3,1
2015-03-28,src,3.1.2,99
2015-03-28,src,3.1.1,1
2015-03-28,osx,2.15.1,1
2015-03-28,osx,2.14.2,1
2015-03-28,osx,3.1.0,3
2015-03-28,osx,2.14.0,1
2015-03-28,win,3.1.0,2
2015-03-28,win,2.15.1,1
2015-03-28,osx,2.15.2,1
2015-03-28,osx,3.0.2,1
2015-03-28,win,devel,3
2015-03-28,osx,2.12.0,1
2015-03-28,osx,2.11.1,1
2015-03-28,osx,2.13.0,2
2015-03-28,osx,2.13.2,1
2015-03-28,osx,3.1.1,4
2015-03-28,src,2.4.1,1
2015-03-28,osx,2.10.0,2
2015-03-28,osx,2.14.1,1
2015-03-28,win,3.1.3patched,2
2015-03-28,src,2.15.2,1
2015-03-28,src,2.7.2,1
2015-03-28,osx,3.0.0,1
2015-03-28,osx,3.1.3,191
2015-03-28,osx,3.0.3,1
2015-03-28,win,3.1.3,1115
2015-03-28,osx,2.10.1,1
2015-03-28,osx,2.15.0,1
2015-03-28,osx,latest,2
2015-03-28,src,2.13.0,1
2015-03-28,osx,3.1.2,7
2015-03-28,win,3.2.0alpha,7
2015-03-28,osx,2.13.1,1
2015-03-28,osx,2.12.2,1
2015-03-28,src,2.0.1,1
2015-03-28,osx,2.12.1,1
2015-03-29,src,3.0.3,4
2015-03-29,win,3.2.0alpha,5
2015-03-29,win,2.15.2,1
2015-03-29,win,3.1.3,1101
2015-03-29,osx,latest,1
2015-03-29,src,2.15.3,1
2015-03-29,win,3.1.1,1
2015-03-29,win,devel,4
2015-03-29,osx,3.1.3,180
2015-03-29,src,2.8.0,1
2015-03-29,src,3.1.2,98
2015-03-29,src,3.1.3,35
2015-03-29,win,3.0.3,1
2015-03-29,src,2.15.2,1
2015-03-29,src,3.1.0,66
2015-03-29,src,3.1.1,1
2015-03-29,src,3.0.0,1
2015-03-29,osx,2.14.1,1
2015-03-29,osx,2.15.0,1
2015-03-29,osx,2.12.2,1
2015-03-29,win,3.1.2,2
2015-03-29,osx,2.14.2,1
2015-03-29,win,3.0.2,1
2015-03-29,osx,3.0.2,1
2015-03-30,win,2.10.1,1
2015-03-30,src,3.0.3,1
2015-03-30,win,3.1.2,4
2015-03-30,osx,3.1.2,1
2015-03-30,win,2.5.0,1
2015-03-30,src,2.10.0,1
2015-03-30,win,2.6.0,1
2015-03-30,win,3.1.3patched,3
2015-03-30,win,2.13.0,1
2015-03-30,osx,2.15.3,1
2015-03-30,win,2.12.0,1
2015-03-30,win,2.11.1,3
2015-03-30,win,devel,4
2015-03-30,win,3.0.3,1
2015-03-30,win,2.3.1,1
2015-03-30,win,3.2.0alpha,13
2015-03-30,win,3.0.0,2
2015-03-30,win,2.8.1,1
2015-03-30,src,3.0.2,6
2015-03-30,win,2.4.0,1
2015-03-30,win,2.14.1,1
2015-03-30,win,2.2.1,1
2015-03-30,win,2.3.0,1
2015-03-30,win,2.7.1,1
2015-03-30,win,2.9.1,1
2015-03-30,osx,3.0.2,1
2015-03-30,src,2.15.2,1
2015-03-30,osx,3.1.3,287
2015-03-30,src,3.0.0,1
2015-03-30,win,2.6.1,1
2015-03-30,osx,2.15.1,1
2015-03-30,win,2.12.1,1
2015-03-30,win,3.1.1,5
2015-03-30,win,2.8.0,1
2015-03-30,osx,2.10.1,1
2015-03-30,src,3.1.0,64
2015-03-30,osx,3.1.1,3
2015-03-30,win,2.15.2,3
2015-03-30,win,3.0.2,1
2015-03-30,osx,3.1.0,2
2015-03-30,win,2.5.1,1
2015-03-30,win,2.13.2,1
2015-03-30,win,3.1.0,1
2015-03-30,osx,2.11.0,3
2015-03-30,osx,3.0.3,2
2015-03-30,win,2.10.0,1
2015-03-30,win,2.2.1pat,1
2015-03-30,win,2.7.2,1
2015-03-30,win,2.7.0,1
2015-03-30,win,2.15.1,1
2015-03-30,win,2.13.1,1
2015-03-30,win,2.6.2,1
2015-03-30,src,2.15.0,1
2015-03-30,win,2.11.0,2
2015-03-30,win,2.15.0,1
2015-03-30,src,3.1.3,58
2015-03-30,win,2.14.0,2
2015-03-30,src,3.1.2,112
2015-03-30,win,3.1.3,1834
2015-03-30,win,2.2.0,1
2015-03-30,src,2.15.3,1
2015-03-30,win,release.exe,1
2015-03-30,win,2.9.2,1
2015-03-30,win,2.15.3,1
2015-03-30,win,2.14.2,1
2015-03-30,win,2.12.2,1
2015-03-30,win,2.9.0,2
2015-03-30,win,2.4.1,1
2015-03-30,src,2.2.0,1
2015-03-30,osx,latest,3
2015-03-30,src,3.1.1,4
2015-03-30,win,3.0.1,1
2015-03-31,src,2.8.1,1
2015-03-31,src,3.0.0,2
2015-03-31,win,3.1.0,1
2015-03-31,win,3.1.1,1
2015-03-31,src,3.0.2,1
2015-03-31,win,2.15.1,1
2015-03-31,src,2.15.1,1
2015-03-31,src,3.1.0,66
2015-03-31,win,3.1.3patched,5
2015-03-31,src,3.0.3,1
2015-03-31,osx,3.1.2,4
2015-03-31,osx,latest,11
2015-03-31,win,3.0.2,2
2015-03-31,src,3.0.1,1
2015-03-31,src,2.5.1,1
2015-03-31,osx,3.1.3,430
2015-03-31,src,3.1.2,114
2015-03-31,osx,2.15.3,1
2015-03-31,win,devel,8
2015-03-31,src,2.10.1,1
2015-03-31,osx,3.1.1,1
2015-03-31,src,latest,1
2015-03-31,src,3.1.1,4
2015-03-31,osx,2.11.1,1
2015-03-31,osx,3.0.3,1
2015-03-31,osx,3.0.2,1
2015-03-31,win,3.1.3,1840
2015-03-31,src,2.7.2,1
2015-03-31,win,3.2.0alpha,9
2015-03-31,win,2.15.2,1
2015-03-31,win,2.15.3,1
2015-03-31,src,3.1.3,92
2015-04-01,osx,2.15.0,1
2015-04-01,src,latest,4
2015-04-01,win,2.15.3,4
2015-04-01,src,3.1.2,126
2015-04-01,osx,3.1.3,403
2015-04-01,src,3.1.1,7
2015-04-01,osx,3.0.2,3
2015-04-01,win,3.1.3patched,1
2015-04-01,win,2.15.0,1
2015-04-01,osx,latest,6
2015-04-01,win,3.0.2,4
2015-04-01,win,3.1.1,3
2015-04-01,src,2.5.0,1
2015-04-01,win,3.0.0,1
2015-04-01,src,2.15.3,1
2015-04-01,win,3.2.0alpha,9
2015-04-01,src,3.1.3,79
2015-04-01,src,3.1.0,65
2015-04-01,win,3.0.1,1
2015-04-01,osx,3.1.2,6
2015-04-01,src,3.0.2,3
2015-04-01,win,3.1.3,1837
2015-04-01,osx,2.13.0,1
2015-04-01,osx,2.15.3,1
2015-04-01,osx,2.11.1,1
2015-04-01,osx,3.1.1,1
2015-04-01,win,3.1.2,5
2015-04-01,osx,2.14.2,1
2015-04-01,win,2.11.1,1
2015-04-02,osx,2.10.0,1
2015-04-02,win,3.1.3patched,1
2015-04-02,win,3.1.3rc,1
2015-04-02,win,2.6.1,1
2015-04-02,src,2.15.0,1
2015-04-02,win,3.2.0beta,9
2015-04-02,src,3.1.0,60
2015-04-02,osx,latest,7
2015-04-02,osx,2.15.3,1
2015-04-02,osx,2.14.0,1
2015-04-02,win,3.1.2,4
2015-04-02,src,2.5.0,1
2015-04-02,src,2.13.1,1
2015-04-02,win,3.2.0alpha,1
2015-04-02,osx,2.15.0,1
2015-04-02,osx,3.0.3,1
2015-04-02,src,3.1.3,44
2015-04-02,win,devel,7
2015-04-02,osx,3.1.3,323
2015-04-02,osx,3.0.0,1
2015-04-02,src,3.0.1,1
2015-04-02,osx,2.15.2,2
2015-04-02,src,3.0.2,1
2015-04-02,win,2.15.3,2
2015-04-02,osx,2.11.0,1
2015-04-02,src,2.12.2,1
2015-04-02,win,3.1.3,1779
2015-04-02,src,2.14.0,1
2015-04-02,src,3.1.2,104
2015-04-02,src,2.15.3,1
2015-04-02,win,3.0.1,1
2015-04-02,src,2.0.1,1
2015-04-02,osx,3.1.2,3
2015-04-02,src,3.1.1,1
2015-04-02,win,2.11.1,1
2015-04-03,osx,2.14.2,1
2015-04-03,osx,3.0.3,1
2015-04-03,src,3.1.0,61
2015-04-03,osx,2.10.1,1
2015-04-03,osx,latest,3
2015-04-03,src,2.1.0,1
2015-04-03,win,3.1.0,4
2015-04-03,osx,3.1.1,1
2015-04-03,osx,3.1.3,269
2015-04-03,win,3.1.2,1
2015-04-03,win,2.13.2,55
2015-04-03,src,2.15.1,1
2015-04-03,src,3.1.1,3
2015-04-03,osx,2.13.2,1
2015-04-03,win,3.0.3,1
2015-04-03,src,3.1.3,50
2015-04-03,win,3.2.0beta,10
2015-04-03,src,2.3.0,1
2015-04-03,src,2.3.1,1
2015-04-03,win,3.1.3,1278
2015-04-03,src,2.15.2,1
2015-04-03,win,2.15.3,2
2015-04-03,src,3.1.2,99
2015-04-03,osx,3.0.1,1
2015-04-04,src,3.0.3,3
2015-04-04,win,devel,5
2015-04-04,win,3.1.2,1
2015-04-04,osx,2.15.3,1
2015-04-04,win,3.2.0beta,7
2015-04-04,src,2.4.1,1
2015-04-04,src,3.1.1,2
2015-04-04,win,3.0.3,2
2015-04-04,osx,3.1.2,1
2015-04-04,osx,3.0.3,2
2015-04-04,win,2.15.0,1
2015-04-04,osx,3.1.3,158
2015-04-04,osx,latest,4
2015-04-04,osx,3.1.0,1
2015-04-04,src,2.15.3,1
2015-04-04,src,2.15.0,1
2015-04-04,src,2.12.2,1
2015-04-04,src,2.2.1,1
2015-04-04,osx,2.12.1,1
2015-04-04,src,2.11.1,1
2015-04-04,win,2.10.0,1
2015-04-04,src,3.1.2,97
2015-04-04,src,2.8.0,1
2015-04-04,src,3.1.3,29
2015-04-04,src,latest,1
2015-04-04,src,3.1.0,64
2015-04-04,osx,2.14.2,1
2015-04-04,osx,2.11.1,1
2015-04-04,win,3.1.3,1033
2015-04-04,osx,2.15.1,1
2015-04-05,win,devel,2
2015-04-05,src,3.1.2,93
2015-04-05,src,latest,1
2015-04-05,src,3.1.0,63
2015-04-05,win,2.15.3,2
2015-04-05,win,3.1.2,2
2015-04-05,win,3.0.3,2
2015-04-05,win,3.1.3,960
2015-04-05,src,3.0.1,6
2015-04-05,osx,3.0.3,1
2015-04-05,osx,2.15.1,1
2015-04-05,src,3.1.1,1
2015-04-05,win,2.12.1,1
2015-04-05,osx,3.1.2,1
2015-04-05,win,2.15.2,1
2015-04-05,src,2.9.1,1
2015-04-05,src,2.14.2,2
2015-04-05,win,3.0.1,1
2015-04-05,win,3.1.3patched,1
2015-04-05,win,3.2.0beta,7
2015-04-05,osx,3.1.3,139
2015-04-05,src,3.1.3,28
2015-04-05,src,2.15.3,1
2015-04-05,osx,latest,2
2015-04-06,src,2.0.0,2
2015-04-06,win,3.0.2,2
2015-04-06,src,2.3.1,1
2015-04-06,src,2.5.1,1
2015-04-06,win,3.0.0,2
2015-04-06,src,2.9.0,1
2015-04-06,src,3.0.1,2
2015-04-06,src,3.0.2,1
2015-04-06,win,2.11.1,1
2015-04-06,src,2.15.2,1
2015-04-06,src,2.15.0,2
2015-04-06,src,3.1.2,101
2015-04-06,src,3.1.3,60
2015-04-06,osx,2.15.2,1
2015-04-06,win,2.14.2,2
2015-04-06,src,2.10.1,1
2015-04-06,src,3.1.0,64
2015-04-06,osx,latest,12
2015-04-06,src,2.1.1,2
2015-04-06,win,3.2.0beta,13
2015-04-06,win,2.15.3,2
2015-04-06,src,3.1.1,3
2015-04-06,win,3.1.2,3
2015-04-06,osx,2.15.1,1
2015-04-06,osx,2.15.3,1
2015-04-06,win,3.1.0,1
2015-04-06,win,3.1.3,1722
2015-04-06,win,3.1.3patched,2
2015-04-06,osx,2.13.2,1
2015-04-06,win,2.12.0,1
2015-04-06,osx,3.1.3,328
2015-04-06,osx,2.12.0,1
2015-04-06,src,2.8.1,1
2015-04-07,src,2.7.1,1
2015-04-07,win,2.10.1,1
2015-04-07,osx,3.1.2,1
2015-04-07,win,3.1.3,2178
2015-04-07,osx,3.1.1,1
2015-04-07,win,2.12.1,1
2015-04-07,win,2.13.2,1
2015-04-07,win,3.1.1,1
2015-04-07,win,2.7.0,1
2015-04-07,src,3.1.1,4
2015-04-07,win,3.0.2,2
2015-04-07,src,3.1.2,111
2015-04-07,win,3.0.1,1
2015-04-07,osx,3.1.3,415
2015-04-07,win,2.4.0,1
2015-04-07,src,3.1.3,66
2015-04-07,src,3.0.3,3
2015-04-07,win,2.2.0,1
2015-04-07,osx,latest,7
2015-04-07,win,2.8.1,1
2015-04-07,win,2.9.0,1
2015-04-07,win,devel,3
2015-04-07,win,3.1.0,1
2015-04-07,osx,2.10.1,1
2015-04-07,win,2.15.2,1
2015-04-07,win,2.13.1,1
2015-04-07,win,2.3.1,1
2015-04-07,win,2.14.0,1
2015-04-07,win,2.15.3,2
2015-04-07,osx,2.15.1,1
2015-04-07,osx,2.15.3,1
2015-04-07,src,3.0.2,1
2015-04-07,osx,2.14.0,1
2015-04-07,win,2.13.0,1
2015-04-07,win,3.1.2,5
2015-04-07,win,2.5.0,1
2015-04-07,win,2.6.1,1
2015-04-07,win,2.14.1,1
2015-04-07,win,2.7.1,3
2015-04-07,src,2.3.0,1
2015-04-07,win,2.15.1,1
2015-04-07,osx,3.0.3,2
2015-04-07,win,2.5.1,1
2015-04-07,win,2.4.1,1
2015-04-07,src,2.9.1,1
2015-04-07,win,3.0.3,1
2015-04-07,win,2.3.0,1
2015-04-07,win,2.11.0,2
2015-04-07,win,2.11.1,2
2015-04-07,win,2.9.1,1
2015-04-07,win,2.12.0,2
2015-04-07,win,2.2.1,1
2015-04-07,win,2.12.2,1
2015-04-07,win,2.2.1pat,1
2015-04-07,win,2.6.2,1
2015-04-07,win,2.8.0,1
2015-04-07,src,3.1.0,64
2015-04-07,win,2.10.0,1
2015-04-07,src,2.15.3,4
2015-04-07,osx,2.11.1,1
2015-04-07,win,2.14.2,1
2015-04-07,win,2.9.2,2
2015-04-07,win,2.7.2,1
2015-04-07,src,2.15.1,1
2015-04-07,src,latest,8
2015-04-07,win,3.2.0beta,20
2015-04-07,win,2.15.0,2
2015-04-07,win,3.0.0,2
2015-04-07,win,3.1.3patched,3
2015-04-07,win,2.6.0,1
2015-04-08,osx,2.13.1,1
2015-04-08,osx,2.15.3,1
2015-04-08,osx,3.1.3,364
2015-04-08,win,3.1.0,2
2015-04-08,osx,2.14.1,2
2015-04-08,src,3.1.0,67
2015-04-08,src,2.7.2,1
2015-04-08,NA,3.1.3,1
2015-04-08,osx,3.0.1,1
2015-04-08,src,3.1.2,109
2015-04-08,osx,2.12.1,1
2015-04-08,win,3.2.0beta,25
2015-04-08,win,3.1.2,5
2015-04-08,osx,2.15.0,1
2015-04-08,osx,2.11.1,1
2015-04-08,src,3.0.2,1
2015-04-08,osx,2.10.0,2
2015-04-08,src,2.6.2,1
2015-04-08,win,3.0.0,1
2015-04-08,win,3.0.2,2
2015-04-08,osx,2.15.1,3
2015-04-08,src,3.0.3,1
2015-04-08,src,3.0.0,5
2015-04-08,osx,2.13.2,1
2015-04-08,win,2.12.2,1
2015-04-08,win,3.0.3,4
2015-04-08,osx,2.14.0,1
2015-04-08,osx,3.1.1,2
2015-04-08,src,2.11.1,1
2015-04-08,src,2.15.0,1
2015-04-08,src,2.8.0,1
2015-04-08,osx,2.14.2,1
2015-04-08,osx,2.15.2,1
2015-04-08,osx,latest,6
2015-04-08,osx,3.0.3,3
2015-04-08,src,2.2.0,1
2015-04-08,osx,2.12.0,2
2015-04-08,osx,3.1.2,3
2015-04-08,src,3.1.1,4
2015-04-08,osx,3.1.0,1
2015-04-08,osx,2.11.0,1
2015-04-08,osx,2.12.2,2
2015-04-08,src,3.0.1,1
2015-04-08,win,3.1.3,2059
2015-04-08,src,2.14.0,2
2015-04-08,src,2.14.1,1
2015-04-08,win,2.15.3,3
2015-04-08,src,3.1.3,75
2015-04-08,win,3.1.1,1
2015-04-08,osx,3.0.0,1
2015-04-08,src,2.15.3,3
2015-04-09,win,3.1.2,6
2015-04-09,win,2.11.0,1
2015-04-09,win,2.15.0,1
2015-04-09,src,3.1.3,66
2015-04-09,src,2.15.3,1
2015-04-09,osx,2.12.0,1
2015-04-09,src,2.15.2,1
2015-04-09,win,2.9.0,1
2015-04-09,osx,3.1.0,2
2015-04-09,win,3.2.0beta,8
2015-04-09,win,3.1.3,1928
2015-04-09,osx,2.10.1,1
2015-04-09,osx,latest,6
2015-04-09,win,2.5.1,1
2015-04-09,src,3.1.0,64
2015-04-09,win,3.2.0rc,18
2015-04-09,src,3.0.1,1
2015-04-09,src,latest,2
2015-04-09,osx,2.13.2,1
2015-04-09,win,3.0.0,2
2015-04-09,osx,2.10.0,1
2015-04-09,osx,3.1.2,4
2015-04-09,win,2.13.2,1
2015-04-09,win,3.1.3patched,2
2015-04-09,src,3.1.2,112
2015-04-09,osx,3.0.2,1
2015-04-09,src,2.13.2,1
2015-04-09,win,2.15.1,1
2015-04-09,win,3.0.2,2
2015-04-09,src,3.1.1,5
2015-04-09,win,3.1.1,1
2015-04-09,src,2.11.0,1
2015-04-09,osx,3.1.3,326
2015-04-09,win,devel,1
2015-04-09,osx,2.11.1,1
2015-04-10,win,3.1.0,1
2015-04-10,win,3.1.3patched,1
2015-04-10,osx,3.0.3,1
2015-04-10,win,devel,1
2015-04-10,src,3.1.0,69
2015-04-10,osx,2.11.1,1
2015-04-10,osx,3.1.3,281
2015-04-10,src,3.1.2,115
2015-04-10,osx,3.0.2,1
2015-04-10,osx,2.14.2,1
2015-04-10,src,3.0.2,2
2015-04-10,src,2.12.1,1
2015-04-10,src,2.9.0,1
2015-04-10,osx,latest,2
2015-04-10,win,3.2.0rc,19
2015-04-10,osx,2.15.1,1
2015-04-10,src,latest,3
2015-04-10,win,3.0.2,3
2015-04-10,src,3.1.1,3
2015-04-10,win,2.10.0,1
2015-04-10,src,2.10.0,1
2015-04-10,src,3.0.0,3
2015-04-10,osx,2.15.3,1
2015-04-10,src,2.11.0,1
2015-04-10,src,3.1.3,62
2015-04-10,src,3.0.3,3
2015-04-10,src,2.15.0,6
2015-04-10,win,3.0.3,1
2015-04-10,win,3.1.3,1702
2015-04-10,src,3.0.1,1
2015-04-10,osx,2.15.2,1
2015-04-10,osx,3.1.0,1
2015-04-11,src,3.0.2,2
2015-04-11,win,3.1.3,1208
2015-04-11,src,3.1.0,65
2015-04-11,win,devel,1
2015-04-11,win,2.15.3,2
2015-04-11,src,3.1.2,99
2015-04-11,osx,2.15.0,1
2015-04-11,src,2.14.0,1
2015-04-11,osx,2.10.1,1
2015-04-11,win,3.0.2,1
2015-04-11,src,3.1.3,40
2015-04-11,win,2.7.0,1
2015-04-11,src,2.9.2,1
2015-04-11,osx,2.10.0,1
2015-04-11,src,3.1.1,1
2015-04-11,win,3.2.0rc,16
2015-04-11,win,3.1.2,2
2015-04-11,osx,3.1.3,200
2015-04-11,osx,3.0.3,1
2015-04-11,win,2.14.0,1
2015-04-11,win,3.1.1,1
2015-04-11,osx,latest,1
2015-04-11,src,2.15.0,1
2015-04-11,win,2.2.1,1
2015-04-11,osx,3.1.2,1
2015-04-12,win,2.15.3,21
2015-04-12,win,devel,1
2015-04-12,osx,2.15.2,1
2015-04-12,osx,2.10.0,2
2015-04-12,win,2.15.0,1
2015-04-12,src,3.1.0,70
2015-04-12,src,2.6.1,1
2015-04-12,win,3.2.0rc,14
2015-04-12,src,2.15.0,1
2015-04-12,osx,3.1.1,1
2015-04-12,osx,2.10.1,2
2015-04-12,osx,2.13.1,1
2015-04-12,src,2.12.1,4
2015-04-12,src,2.13.2,1
2015-04-12,src,3.1.2,93
2015-04-12,src,3.0.0,1
2015-04-12,osx,2.13.2,1
2015-04-12,win,2.10.1,2
2015-04-12,win,3.1.0,2
2015-04-12,win,2.15.2,1
2015-04-12,src,3.1.3,33
2015-04-12,osx,2.15.1,2
2015-04-12,osx,3.0.3,1
2015-04-12,osx,3.1.2,2
2015-04-12,osx,3.1.0,1
2015-04-12,src,2.9.2,1
2015-04-12,osx,latest,5
2015-04-12,osx,3.1.3,209
2015-04-12,win,3.1.3patched,1
2015-04-12,win,3.1.3,1294
2015-04-13,win,3.1.2,3
2015-04-13,win,2.12.2,1
2015-04-13,win,3.1.1,1
2015-04-13,osx,2.15.2,1
2015-04-13,src,2.14.1,1
2015-04-13,src,2.1.0,1
2015-04-13,osx,3.0.2,2
2015-04-13,osx,2.12.1,2
2015-04-13,osx,3.1.3,305
2015-04-13,src,3.1.2,105
2015-04-13,win,3.2.0rc,15
2015-04-13,osx,2.15.0,1
2015-04-13,src,3.1.0,65
2015-04-13,osx,2.15.3,1
2015-04-13,src,3.0.2,1
2015-04-13,src,2.3.0,1
2015-04-13,src,2.15.1,2
2015-04-13,win,3.1.0,1
2015-04-13,src,2.2.1,1
2015-04-13,src,2.6.2,1
2015-04-13,src,2.15.3,5
2015-04-13,osx,2.13.0,1
2015-04-13,osx,latest,5
2015-04-13,src,3.0.1,1
2015-04-13,src,latest,2
2015-04-13,osx,3.0.1,1
2015-04-13,win,2.15.3,1
2015-04-13,src,3.1.1,5
2015-04-13,win,release.exe,1
2015-04-13,win,3.1.3,4424
2015-04-13,src,3.1.3,78
2015-04-13,src,2.14.2,1
